 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	tnwillia
Date:	1/19/2012 1:36:42 PM
StationID:	4069500
Date	Discharge (cfs)	Subsurface Flow (cfs)	Impervious Flow (mm)	Infiltration Excess (mm)	Initial Abstracted Flow (mm)	Overland Flow (mm)	PET (mm)	Average Soil Root zone (mm)	Average Soil Upperzone (mm)	Snow Pack (mm)	Precipitation (mm)
11/27/2005	444.289572435332	48.4670773406844	2.76893508083035E-34	0	0	0	0.379656951968865	61.6578652085409	0	15.7261757502075	0
11/28/2005	573.665007549115	50.8802993651751	0.033476646309343	0.0102570490079142	0.0405583398748482	0.0484423398029676	0.499840130182016	65.1011166744186	0.0143157027672864	1.40309103957055	9.21209702310954
11/29/2005	556.014303382192	53.9719707194226	0.0144229730556774	0.000422297895793751	0.0294692308942269	0.0291994546860879	0.472866235566834	66.0817617101324	0.0112284023124204	0	6.49411173369143
11/30/2005	513.454259908292	54.638168223911	6.54801963693763E-07	0	0	0	0.317238316632679	65.8367134087736	0	1.8778086647045	0.23878086647045
12/1/2005	508.671772955781	54.3593752798462	2.97279631600245E-11	0	0	0	0.298083845089871	65.644669219682	0	1.3678086647045	0
12/2/2005	506.010949113807	54.0693382805645	1.34964743944612E-15	0	0	0	0.259872554502568	65.4866808039081	0	29.1000577341453	2.82422490694408
12/3/2005	503.481612256058	53.7828142415281	6.12738989549469E-20	0	0	0	0.245004742109256	65.3385982944777	0	28.5900577341453	0
12/4/2005	500.863007829224	53.5003931887375	2.78183070882596E-24	0	0	0	0.246933869241712	65.1880687241756	0	35.6275807975393	0.754752306339396
12/5/2005	498.177505621629	53.2212071482017	1.26294918791747E-28	0	0	0	0.184997522632843	65.0938117786787	0	35.4405281707066	0.0322947373167302
12/6/2005	495.855375682584	52.9446422126464	5.73378044250524E-33	0	0	0	0.17049849213022	65.0051322115001	0	34.9305281707066	0
12/7/2005	493.325247071284	52.6727901085466	2.60313229363244E-37	0	0	0	0.196803457339436	64.8919357559951	0	34.4205281707066	0
12/8/2005	490.596448951519	52.4039911131084	1.181820232934E-41	0	0	0	0.238627169718941	64.7460564500664	0	33.9105281707066	0
12/9/2005	487.783922667142	52.1368625249897	5.36545555670015E-46	0	0	0	0.229949030759796	64.6139521510922	0	33.4005281707066	0
12/10/2005	485.23900601922	51.870893851662	2.43591305418032E-50	0	0	0	0.204119840422661	64.5037251621144	0	32.8905281707066	0
12/11/2005	482.80966463983	51.6077479508254	1.10590281567169E-54	0	0	0	0.256656691590311	64.3457753995101	0	38.357244535429	0.597671636472242
12/12/2005	479.982602904768	51.3479045196798	5.02079101556895E-59	0	0	0	0.232777112710759	64.2158827772184	0	38.0821075832481	0.0234863047819107
12/13/2005	477.558676743023	51.0888331220929	2.2794355945888E-63	0	0	0	0.265576432571722	64.0560758020967	0	37.5721075832481	0
12/14/2005	474.854083648183	50.8329478607361	1.0348621589267E-67	0	0	0	0.307635193012641	63.8660707867269	0	37.0621075832481	0
12/15/2005	472.096164539376	50.5784350974156	4.69826693291291E-72	0	0	0	0.330524571025405	63.6638461427963	0	56.8391679005416	2.02870603172935
12/16/2005	469.43489347752	50.3250122496475	2.13300988759584E-76	0	0	0	0.304725160502651	63.487884240959	0	59.8626015716641	0.353343367112244
12/17/2005	467.04177790893	50.0732768735378	9.68384990795327E-81	0	0	0	0.24004326559938	63.3636228040737	0	66.6129758072229	0.726037423555882
12/18/2005	464.889940131083	49.8246937813568	4.39646105651244E-85	0	0	0	0.182615695236748	63.2792683759312	0	66.1029758072229	0
12/19/2005	462.748833223219	49.5803736871759	1.99599023169008E-89	0	0	0	0.174884952010744	63.1945506862442	0	65.5929758072229	0
12/20/2005	460.38270086322	49.3400148864501	9.06178163254527E-94	0	0	0	0.195166610732428	63.0927846974892	0	65.0829758072229	0
12/21/2005	457.882325629383	49.1020742398814	4.11404249640599E-98	0	0	0	0.223346535577895	62.9674053671722	0	64.5729758072228	0
12/22/2005	455.359725305743	48.8666358495853	1.86777240376973E-102	0	0	0	0.225497307164193	62.8437582637115	0	64.0629758072228	0
12/23/2005	452.981156971286	48.6326840828313	8.47967359435723E-107	0	0	0	0.308200659433371	62.6548978326293	0	63.5529758072228	0
12/24/2005	450.176428095814	48.400797940476	3.84976585592762E-111	0	0	0	0.334396094853775	62.4548493780236	0	84.7289109424019	2.16859351351791
12/25/2005	447.658796537719	48.1691500072632	1.74779099461293E-115	0	0	0	0.356218834434967	62.3641495122598	0	83.2272418020637	0.0510398499605604
12/26/2005	446.008821769312	47.9390237624644	7.93495883949135E-120	0	0	0	0.343018982823344	62.1492498114592	0	82.7705233593057	0.00532815572419755
12/27/2005	442.941336247296	47.7140660576518	3.60246573980976E-124	0	0	0	0.321166773086098	61.9676999584349	0	82.2605233593057	0
12/28/2005	440.712575694478	47.4878653820915	1.63551691558964E-128	0	0	0	0.329670821001325	61.7791370457687	0	81.7505233593056	0
12/29/2005	438.380876353113	47.2641854044925	7.42523530932137E-133	0	0	0	0.320077889471741	61.6004643121192	0	81.2405233593057	0
12/30/2005	436.210962712148	47.042322064041	3.37105161513796E-137	0	0	0	0.316421541040113	61.4252260047395	0	80.7305233593056	0
12/31/2005	434.026990896724	46.8226284317375	1.53045506552924E-141	0	0	0	0.347251713832436	61.2279516668074	0	147.42449545726	6.72039720979538
1/1/2006	431.833642227661	46.6049496291028	6.94825524796341E-146	0	0	0	0.337092645933887	61.0431143115123	0	155.371999065	0.845750360774026
1/2/2006	430.051948388678	46.3885159032274	3.15450300229149E-150	0	0	0	0.342235107545063	60.8551985544461	0	154.861999065	0
1/3/2006	434.065093960714	46.1273520550638	0.000618438056384036	0	0.00714512947399329	0.00372184041262019	0.362943521803969	61.6579609371694	0.0122471477715684	153.567030196414	1.29418476778488
1/4/2006	428.750922791588	46.0725837040101	2.80770443223242E-08	0	0	0	0.365923999523634	61.5030172821612	0	152.035081451106	0.00332177538777461
1/5/2006	426.22373131754	45.8713475933669	1.274695840172E-12	0	0	0	0.356388645818909	61.2917177400674	0	183.045632559712	3.15205511086057
1/6/2006	424.068166185757	45.6632014644944	5.78711016122798E-17	0	0	0	0.301091071020519	61.1342550227449	0	182.535632559712	0
1/7/2006	422.5002492906	45.4545602458671	2.6273439484761E-21	0	0	0	0.308853440520238	60.9669874774679	0	182.600397602876	0.0574765043164274
1/8/2006	420.703293416479	45.2488538955776	1.19281230722588E-25	0	0	0	0.326056988165015	60.7891658904546	0	182.090397602876	0
1/9/2006	418.874298172357	45.0447312482815	5.41535949679915E-30	0	0	0	0.332687207623021	60.6097041174218	0	182.210688149335	0.063029054645866
1/10/2006	417.090810993369	44.8419839499343	2.458569407932E-34	0	0	0	0.264362254062403	60.482082466287	0	181.700688149335	0
1/11/2006	415.613974348069	44.6408173203081	1.11618878436371E-38	0	0	0	0.30480012188311	60.3195595498722	0	181.190688149335	0
1/12/2006	413.728261895811	44.4427290410347	5.06748924118162E-43	0	0	0	0.350058488010004	60.1297713642862	0	180.680688149335	0
1/13/2006	411.819562688875	44.2454856818113	2.30063655621641E-47	0	0	0	0.360731068924461	59.938501142643	0	180.170688149335	0
1/14/2006	410.044548612039	44.0489940371003	1.04448738061402E-51	0	0	0	0.32584042683571	59.7746862415581	0	179.850720993976	0.0190032844641499
1/15/2006	408.457036442904	43.853942900775	4.74196537177021E-56	0	0	0	0.331977439027948	59.6046059535017	0	184.799424384678	0.545870339070167
1/16/2006	406.722637496706	43.6612125942878	2.15284894814721E-60	0	0	0	0.351068421598255	59.4233050659314	0	212.853457386765	2.85640330020871
1/17/2006	404.942247206819	43.4699695482907	9.77391910351387E-65	0	0	0	0.363751299330885	59.2367380064319	0	214.09141732524	0.174795993847496
1/18/2006	403.18981759345	43.2799494798741	4.43735240803179E-69	0	0	0	0.292876284449702	59.1016075583681	0	228.353632724082	1.47722153988418
1/19/2006	401.776510559688	43.0912677624374	2.01455487656086E-73	0	0	0	0.265271808316181	58.9794012528115	0	227.843632724082	0
1/20/2006	400.217270005136	42.9055027646307	9.14606498984824E-78	0	0	0	0.324866555177129	58.815038434264	0	248.279269219694	2.09456364956119
1/21/2006	398.323602944941	42.7217868348152	4.15230708142067E-82	0	0	0	0.288719365340269	58.6819889926728	0	247.769269219694	0
1/22/2006	396.804466468368	42.5384545207223	1.88514449848662E-86	0	0	0	0.315651369240459	58.5284257951832	0	247.259269219694	0
1/23/2006	395.049979919169	42.3573017736502	8.55854278235476E-91	0	0	0	0.278058975821818	58.4035511777716	0	246.749269219694	0
1/24/2006	393.553994005865	42.1771285967275	3.88557241188066E-95	0	0	0	0.343644644258097	58.2326634770745	0	246.35796552729	0.0118696307596328
1/25/2006	391.66216144316	41.9991177738387	1.76404714586357E-99	0	0	0	0.338564924575892	58.0728378586581	0	245.88081805464	0.00328525273500332
1/26/2006	390.04250190887	41.8213531508317	8.00876165199222E-104	0	0	0	0.304699908014955	57.93584508177	0	245.37081805464	0
1/27/2006	388.546982958343	41.6451303457157	3.63597216485409E-108	0	0	0	0.395659492161566	57.7378632098691	0	244.86081805464	0
1/28/2006	386.567659239311	41.4709498171011	1.65072880902915E-112	0	0	0	0.392629118066303	57.5524731745175	0	244.354278814965	0.000346076032503881
1/29/2006	438.389819342529	41.5976823229332	0.0185498593714224	0	0.0325568076663424	0.024596271739967	0.424950238054895	62.694213040662	0.0119927553125189	243.647261878393	7.38544441268714
1/30/2006	392.389265641697	41.8067577287575	8.42162312565905E-07	0	0	0	0.377850118492265	62.4349411150716	0	330.574831653231	8.74375697748381
1/31/2006	389.63716844051	41.6415970324342	3.82341098391477E-11	0	0	0	0.33927029371991	62.2401572287112	0	347.143275113751	1.70784434605198
2/1/2006	388.150804718517	41.465542997796	1.7358259012275E-15	0	0	0	0.402464620468532	61.9943822594702	0	346.95020246179	0.0316927348039271
2/2/2006	386.27449365379	41.2916888890895	7.8806373995806E-20	0	0	0	0.351040583086618	61.7971867442009	0	389.524600618492	4.30843981567012
2/3/2006	384.847173707439	41.1180206953648	3.57780384424643E-24	0	0	0	0.413946543871086	61.5489979967581	0	389.174257690288	0.0159657071796024
2/4/2006	382.983117386513	40.9467672097433	1.62432043232519E-28	0	0	0	0.378364822952774	61.336697594819	0	442.926370209354	5.42621125190662
2/5/2006	381.503404736706	40.7756989621198	7.37440335393599E-33	0	0	0	0.338292901416978	61.153275195758	0	454.172623061596	1.1756252852242
2/6/2006	380.058889650381	40.6067035358124	3.34797394308412E-37	0	0	0	0.289583663171711	61.0038990999925	0	453.662623061596	0
2/7/2006	378.667371038808	40.4398323144875	1.51997781862642E-41	0	0	0	0.285181522380126	60.8542480590113	0	453.152623061596	0
2/8/2006	377.118867828219	40.2752130756029	6.90068862060895E-46	0	0	0	0.30594049218804	60.6900904110255	0	452.642623061596	0
2/9/2006	375.477588232949	40.1119863293389	3.13290778688503E-50	0	0	0	0.275645281412018	60.5513026362389	0	452.132623061596	0
2/10/2006	374.042045942549	39.9496721952109	1.42233793476875E-54	0	0	0	0.34760499529251	60.3585664021373	0	453.809839002643	0.218721594104702
2/11/2006	372.211793473517	39.7892026574874	6.45740423371297E-59	0	0	0	0.387164631698762	60.1461565669725	0	454.44708577234	0.114724676969703
2/12/2006	370.498016135476	39.6286891410739	2.93165698658213E-63	0	0	0	0.359373580154517	59.9595174772902	0	455.640486437412	0.170340066507178
2/13/2006	369.050031808169	39.4687374748754	1.33097021278513E-67	0	0	0	0.304974193646427	59.8103434121636	0	455.540387976483	0.0409901539070709
2/14/2006	367.723372996178	39.3105608156812	6.04259541763871E-72	0	0	0	0.342606768939256	59.6307782536449	0	455.212149919032	0.018176194254963
2/15/2006	366.049661664274	39.1546068488683	2.74333407544189E-76	0	0	0	0.366332026604202	59.4399452278495	0	454.917768689985	0.0215618770953279
2/16/2006	364.427818269253	38.9992113913462	1.24547174340338E-80	0	0	0	0.315733858010663	59.2880694265397	0	454.407768689986	0
2/17/2006	363.104032535811	38.8446228349976	5.65443296717047E-85	0	0	0	0.267707494149574	59.1654113892536	0	532.904483715629	7.90067150256433
2/18/2006	361.790753148535	38.6921345851382	2.56710859556217E-89	0	0	0	0.142382670635373	59.124193467546	0	532.394483715629	0
2/19/2006	360.807440245005	38.5416684432333	1.16546549931115E-93	0	0	0	0.181398402631647	59.0445294725244	0	531.884483715629	0
2/20/2006	359.20661477306	38.3945259581027	5.29120518092964E-98	0	0	0	0.242769126977682	58.9274219185549	0	531.374483715629	0
2/21/2006	357.511489552086	38.2478351090127	2.40220343573148E-102	0	0	0	0.344431928286644	58.748454146254	0	530.864483715629	0
2/22/2006	355.643904792963	38.1012166882077	1.09059867257401E-106	0	0	0	0.362190623143178	58.5689172171546	0	530.854779803728	0.050029608809967
2/23/2006	354.090696058676	37.9539997111243	4.95131031339431E-111	0	0	0	0.396853214627253	58.3697485321508	0	535.738241735652	0.53934619319234
2/24/2006	352.471157670152	37.8076254108343	2.24789140460692E-115	0	0	0	0.32766398573345	58.2213710427976	0	535.357579510371	0.0129337774719509
2/25/2006	351.264808844551	37.6618077981575	1.02054111882804E-119	0	0	0	0.396759847794286	58.0224589925793	0	587.110586266893	5.22630067565212
2/26/2006	349.529643351804	37.5182707702375	4.63324951145263E-124	0	0	0	0.272711541962543	57.9124045146506	0	586.669166923468	0.00685806565749886
2/27/2006	348.556033683065	37.3746990837655	2.10349202391841E-128	0	0	0	0.34316969081231	57.7457935817279	0	586.159166923468	0
2/28/2006	346.843361854956	37.2342659542503	9.54983901418209E-133	0	0	0	0.30412793923066	57.6122669884802	0	585.649166923468	0
3/1/2006	345.556319153423	37.0937539299499	4.3356202048697E-137	0	0	0	0.402550742593768	57.4134401310214	0	586.538571692431	0.13994047689638
3/2/2006	343.735113383064	36.9549460240275	1.96836852777622E-141	0	0	0	0.476272214048566	57.1795623490517	0	605.814617622031	1.97860459295998
3/3/2006	341.991685141928	36.815613899656	8.93637929076586E-146	0	0	0	0.417542443695741	56.9921117837398	0	659.53711040748	5.42324927854484
3/4/2006	340.765113885985	36.6761804874983	4.05710992132067E-150	0	0	0	0.394481827949722	56.8151995419158	0	659.02711040748	0
3/5/2006	339.418134184955	36.5387549437349	1.84192505466676E-154	0	0	0	0.453864273465175	56.6013341554196	0	658.51711040748	0
3/6/2006	337.753137232446	36.4027436055122	8.36232681095441E-159	0	0	0	0.542276072521246	56.341774484785	0	677.135182032201	1.91280716247215
3/7/2006	335.96133772663	36.2668459532879	3.79649049868158E-163	0	0	0	0.518517283920167	56.1083566031943	0	686.553756560511	0.992857452830928
3/8/2006	340.765943368959	36.1066026858062	0.000513272433414203	0	0.00653335002989682	0.00337038979774468	0.616439349733314	56.8552470066491	0.0090667461220593	685.174180066376	1.43880966815424
3/9/2006	341.979899776476	36.080706185785	0.000785419151662184	0	0.00800907031511843	0.00415780951007311	0.640815616288749	57.7236102309169	0.000938371538795965	682.19432016971	1.52596412954612
3/10/2006	336.08411604049	36.046906493265	3.56579743195364E-08	0	0	0	0.606036083504053	57.3694457356509	0	716.862210699282	3.51778905295726
3/11/2006	332.551566859342	35.9201919504303	1.61886952958041E-12	0	0	0	0.666219847767022	57.2514256808272	0	713.140931771819	0
3/12/2006	356.967722910822	35.9430892127905	0.00623405170914086	0	0.0207313140492661	0.012653694386647	0.754562542188774	59.9226640005967	0.00161135437498161	702.775714624691	3.31988252952632
3/13/2006	360.588655825291	36.1089208428113	0.00630830419210263	0.000182441986482977	0.0208408483826481	0.0129949396556756	0.665840019491177	62.6264573598906	0.010526605593048	699.774316243448	4.07413034666414
3/14/2006	338.689196179133	36.1435725047202	2.86396567241764E-07	0	0	0	0.53098909252	62.2478963126657	0	764.398506523386	6.51341902799371
3/15/2006	335.463560023682	36.0187595005267	1.3002384037011E-11	0	0	0	0.526312995828135	61.924786754447	0	763.888506523385	0
3/16/2006	334.031873981067	35.8835818351611	5.90307322025539E-16	0	0	0	0.504800819276587	61.6229157200836	0	763.378506523386	0
3/17/2006	332.675242851524	35.7495470087263	2.67999109582515E-20	0	0	0	0.472524022834045	61.3479823980981	0	762.868506523385	0
3/18/2006	331.373979650744	35.6169277732255	1.21671407514377E-24	0	0	0	0.447202455989399	61.0927165643061	0	762.358506523386	0
3/19/2006	330.059962697906	35.4858837631033	5.52387335525416E-29	0	0	0	0.502021802389743	60.7978512608244	0	761.848506523385	0
3/20/2006	328.437680394063	35.3562723047022	2.50783462345356E-33	0	0	0	0.508398190512277	60.5078452954712	0	761.338506523386	0
3/21/2006	327.000368622438	35.2267416551363	1.13855515760671E-37	0	0	0	0.507539344021773	60.2232971319716	0	760.828506523386	0
3/22/2006	325.596325543258	35.0981050774383	5.16903241860258E-42	0	0	0	0.540415665049914	59.9193893591062	0	760.318506523386	0
3/23/2006	324.063243615029	34.9704734371115	2.34673708744431E-46	0	0	0	0.645043669668072	59.5498329851053	0	760.397053122866	0.0588546599480457
3/24/2006	322.239243790529	34.8432912427002	1.06541698941125E-50	0	0	0	0.677371612769264	59.1746199114947	0	761.103132487861	0.121607936499521
3/25/2006	323.200448364529	34.6573128168183	2.23682601179253E-05	0	0.00140467199884897	0.000658990360224637	0.721670678018033	59.3736041708729	0.000262519542651224	759.738741618051	0.772077755377923
3/26/2006	321.960087155242	34.602379085571	1.01551743826424E-09	0	0	0	0.673210651544848	58.948421274279	0	759.228741618051	0
3/27/2006	318.218858490378	34.4859050086147	4.61044203697637E-14	0	0	0	0.710999284051546	58.5647000833055	0	758.718741618051	0
3/28/2006	316.648604846518	34.3603319709864	2.09313744652804E-18	0	0	0	0.770472256220176	58.3415927980975	0	755.522223562912	0
3/29/2006	316.075047058809	34.2351658861316	9.50282930556019E-23	0	0	0	0.829995160560637	58.2848196361301	0	749.083145400781	0
3/30/2006	317.134095372607	34.0649467903832	8.64162157579302E-05	0	0.00266979091160081	0.000900486652813747	0.932023340965052	58.5058585378805	0.000339551032681871	737.347246228749	0
3/31/2006	326.464176754449	34.0449741675519	0.00218788858668313	0	0.0129311720470985	0.00662360980665818	1.06545530345798	59.9187039230729	0.0117405085555736	717.554520395338	0.953147086935508
4/1/2006	337.218839580381	34.1072839373605	0.00549165425008277	0	0.0196152106597497	0.0118195812042812	0.875356183369532	62.3891159882118	0.0529227776615416	708.993483480314	3.38473289334231
4/2/2006	318.780209716566	34.1862049586163	2.4932071723396E-07	0	0	0	0.800415214312515	62.0074737686478	0	706.063397033279	0
4/3/2006	365.065300318013	34.4449543881511	0.0158331705531407	0.000334186400704805	0.030591017139811	0.0221749902300817	0.842270012764293	66.603309417002	0.00267845927338005	700.55077296102	6.62350869952129
4/4/2006	323.687856711008	34.5540963851901	7.1882483103051E-07	0	0	0	0.739894401283174	65.9726456679636	0	709.43134440483	0.939057144381012
4/5/2006	320.963272514932	34.4213409489707	9.14777648291972E-07	0	0.000277117902284968	8.58796066918378E-05	0.918202794285255	66.0010514803771	0	700.977171329558	0
4/6/2006	328.5982017179	34.3149813784767	0.00148106753010887	0	0.0107479638933376	0.00500961908261561	1.26047703894131	67.0913016835123	0.0012116293269871	674.783707683271	0.0393830788114327
4/7/2006	330.332335142139	34.4094295042992	0.00133218592268245	0	0.0102582725478231	0.00501349626474234	1.07768679621452	67.7563477106391	0.0711704730189712	657.623101221016	0.771897483235683
4/8/2006	323.825131100748	34.5048477165847	6.04811473202988E-08	0	0	0	0.822429869479139	67.1708123777737	0	655.712733265295	0.0048460740749094
4/9/2006	324.398529572677	34.3623703366105	0.000240456472767793	0	0.00445118508585135	0.00168644418866398	1.09621561983492	67.6119606186594	0.000432000158715586	640.14466459612	0
4/10/2006	328.840718358686	34.33382474579	0.00103965514473442	0	0.00907122688684396	0.00397053018376257	1.31508301521122	68.0161773538738	0.00482035802409708	615.984548084367	0
4/11/2006	341.813198769499	34.600358076281	0.00350253913026894	0	0.0159816905451966	0.00807133095303746	1.65059740715579	68.4660544096467	0.0614995739906043	577.282148072108	0.0382504726056144
4/12/2006	371.803857618573	35.4569528356681	0.00987212822824482	2.29120099359167E-05	0.0251834583684989	0.0169489915413083	1.8119342932384	69.2654886277482	0.106991880340334	533.915542118138	1.8241223199398
4/13/2006	401.447150423801	37.0171049280789	0.0148650127561235	0	0.029799508386539	0.0229071886991647	1.84143428631027	70.2792644324866	0.0200143436235055	490.102303880705	3.12614385521174
4/14/2006	410.962071560117	38.3330236513992	0.0104897467603231	0	0.0258237539984371	0.0182498714414827	1.96960120042737	71.1078519188182	0.106514464939772	443.039831403301	1.74416270101698
4/15/2006	407.192192121955	39.4010517426368	0.00407564610569483	0	0.0171042373592652	0.0101543091488453	1.8267191896953	71.3596354874569	0.00349490515237709	400.530407192027	0.0245458105041835
4/16/2006	410.706569647735	39.9975984880281	0.00209531378393914	0	0.0126048435461531	0.00683338366871481	1.63835118393238	71.3596354874569	0.00235102722166699	367.868475245136	0
4/17/2006	413.082335877868	40.3534723202588	0.00120461273199139	0	0.00972171051772379	0.00500618502007055	1.45454108411533	71.3596354874569	0.000993091382229957	341.469581441276	0
4/18/2006	417.253839856703	40.5585299787483	0.00114758311423815	0	0.00949975511719779	0.00558327682826658	1.45600837067848	71.3596354874569	0.00324066717375669	315.399936356483	0
4/19/2006	431.55024508084	40.9368346436326	0.00202569591278216	0	0.0124060536282067	0.0101189318311855	1.67694775140343	71.3596354874569	0.0222598676080681	282.724481284014	0
4/20/2006	475.658534839615	41.9302044352849	0.00973396222760405	0	0.0250263806403891	0.0262630434600517	2.05922934397664	71.3596354874569	0.212286170309932	235.755812125114	1.63017326957217
4/21/2006	494.59473202744	43.6069766859454	0.00721509718617288	0	0.0220224185916543	0.0219193557872015	2.01883810955857	71.3596354874569	0.219767245430632	190.280158043752	0.995557560421227
4/22/2006	508.501009566785	45.1568261037335	0.00495194151792748	0	0.0186876427336612	0.0177164952849459	1.75260757107936	71.3596354874569	0.0104569760078748	152.950456911201	0.863873577089634
4/23/2006	626.336299522363	48.6909976367402	0.0156516661130655	0.00430844475639264	0.0304334809595556	0.0477869460010274	1.66573572702283	71.3596354874569	0.00450170062200015	118.804397654413	4.21920978502016
4/24/2006	630.868639851082	50.7700608780979	0.00568661789541047	0.000401345515606798	0.0199175432018023	0.0274102067198171	1.86528809347497	71.3596354874569	0.0030317445804115	86.4141630534758	2.21415879409291
4/25/2006	631.267552234082	51.9269603130838	0.00275151050940097	0	0.0142321204278151	0.0195658829618702	1.28757796945083	71.3596354874569	0.226253227579709	79.3729948069544	3.52480356467061
4/26/2006	593.084103454657	52.910649716295	1.55503384227683E-05	0	0.000282847914080696	0.000931425575781205	1.59633319989734	70.208947163062	0.0235546903029912	69.4718911299616	0
4/27/2006	578.756017220645	52.8109591970527	2.50263029937836E-05	0	0.000357660893086768	0.00119500867366306	1.75151893237409	69.3174526276969	0.023202053652377	58.0627616673701	0
4/28/2006	568.820836930498	52.3759588180025	1.07898096308755E-05	0	0.000237577742392066	0.000775586269147599	1.56010916167087	68.6285928330456	0.00922393040423174	48.8107155191718	0
4/29/2006	561.871132342199	51.9588451555478	1.83188592816666E-05	0	0.000307498706340571	0.00101743262472226	1.69721041927231	67.8409835647586	0.00260533495773607	38.198068444906	0
4/30/2006	567.254531620539	51.6941497319189	0.000304834822919478	0	0.00351832346405203	0.00627168019775878	1.58757344314272	68.348424964175	0.0283307554149721	27.6780989723371	1.96479581746334
5/1/2006	952.031627206139	57.7576828534051	0.0600009607490541	0.0400958634500996	0.0492242143332528	0.127238184130313	1.85581143800965	71.3596354874569	0.351346122239968	14.183651763234	16.6949176906067
5/2/2006	798.861348416641	65.6339482231214	0.00422695673548753	0	0.0170125103198718	0.038010128084212	2.11337980760363	71.3596354874569	0.00438492589060438	0	4.83485069691677
5/3/2006	721.876519930842	66.2848090935988	1.91903538900167E-07	0	0	0	2.47244636740301	69.046499489106	0	0	0.158869938347851
5/4/2006	680.946054361559	65.6447938820437	8.71240718724474E-12	0	0	0	2.12133474484786	67.6460019849672	0	0	0.135609943614043
5/5/2006	663.341080376397	64.3052356351718	3.95542674363489E-16	0	0	0	1.63393356013085	66.4352745649397	0	0	0
5/6/2006	654.032488414121	63.2773068604075	1.79576096341545E-20	0	0	0	1.49429785765749	65.3961794838203	0	0	0.114615943918434
5/7/2006	645.257682002321	62.4058947786432	8.15274216093477E-25	0	0	0	2.17464812455901	63.5095139668662	0	0	0.000255061312244635
5/8/2006	627.562227866169	61.6367150481633	3.70133921477921E-29	0	0	0	2.36260802929186	61.6803033575314	0	0	0.0800904125308434
5/9/2006	614.78432124241	60.7548335615374	1.68040540378054E-33	0	0	0	2.41999604211846	61.5633768660387	0	0	1.8272605749563
5/10/2006	746.347144563986	61.1207178008699	0.0231311912868832	0.000386840018883002	0.0354297489196167	0.0688109523002656	2.60603468260215	66.8014988273522	0.00337890201812975	0	10.6607643123604
5/11/2006	651.972256722393	61.8682430433618	1.05015445974785E-06	0	0	0	1.96848635725909	64.8384139297573	0	0	0.00500031702002298
5/12/2006	1979.16958235664	74.6845461940824	0.152821232119929	0.100310522822962	0.0633963967282798	0.35638928118851	1.49198702401753	71.3596354874569	2.85550331656203	0	31.2426961872562
5/13/2006	1172.67752665126	85.4446523037064	0.000645646903280739	0.000344628876331048	0.00459635178054119	0.0111761030188129	1.54316335430798	71.3596354874569	0.00296684996909907	0	2.26137178702549
5/14/2006	1025.98949740771	85.1622786152143	2.93123240603228E-08	0	0	0	1.90573001866931	70.1227747798209	0	0	0.668464148265461
5/15/2006	931.750081183665	83.5777298369327	1.33077745351355E-12	0	0	0	2.15981541334637	68.820536000266	0	0	0.503667388580445
5/16/2006	888.541558910593	81.3437996234139	6.04172029190192E-17	0	0	0	2.49665655999016	67.5876816167577	0	0	0.789989131703764
5/17/2006	856.521925344784	79.1311164493901	2.74293676897058E-21	0	0	0	2.476450225125	66.3125360931505	0	0	0.768249497335778
5/18/2006	867.570776284708	76.6229007023256	0.000816656105964242	0	0.00816017873614201	0.0142112571498073	1.8478695874498	67.483124181766	0.000864531821701439	0	3.0803575935062
5/19/2006	841.617316087594	76.2338851259326	3.70761298508724E-08	0	0	0	1.75892415620382	65.7245979532048	0	0	0
5/20/2006	807.533102137768	75.3144005372642	1.68325369109372E-12	0	0	0	2.04335541497116	64.1277692422204	0	0	0
5/21/2006	781.763911109572	73.7546443085332	7.64195993481724E-17	0	0	0	1.61079064418397	64.4056013407019	0	0	1.37006968987037
5/22/2006	781.553883191353	72.2375941442937	3.469444442885E-21	0	0	0	1.70616898015279	62.7602782552039	0	0	0
5/23/2006	751.427083832128	71.4423516184415	1.57512534021709E-25	0	0	0	2.32360023591446	60.8698831683271	0	0	0
5/24/2006	725.260023557891	70.223610228502	7.15105798130049E-30	0	0	0	2.95891315168816	58.4189094031853	0	0	0
5/25/2006	704.775057375353	69.0210819129844	3.24657530078462E-34	0	0	0	3.52228302307016	58.9291090735755	0	0	3.41301658360867
5/26/2006	716.427167519826	67.7958302864742	1.47394290624365E-38	0	0	0	3.5117463542056	56.9141035922488	0	0	1.47431067533455
5/27/2006	691.200763896157	67.2366495076293	6.69169044173456E-43	0	0	0	3.79345112933354	53.5469813670176	0	0	0
5/28/2006	661.891342287397	66.3128629276342	3.0380227604753E-47	0	0	0	4.6172666339946	53.5672218677503	0	0	3.84331005089576
5/29/2006	892.772220936098	67.7044801597033	0.0383603457927344	0.0233825311742994	0.0425342985708506	0.094710481596576	5.40456609360055	60.7650997349709	0.00182782538071774	0	16.5270821675341
5/30/2006	722.173511766308	68.0659450079416	1.74155700465202E-06	0	0	0	5.44389836385514	55.5918401911955	0	0	0.269273161647482
5/31/2006	666.019369782148	67.510000025785	7.90665656885028E-11	0	0	0	4.25065692037438	52.4239101507529	0	0	0
